s_m,x_m,y_m,heading_rad,curvature_1_m,left_width_m,right_width_m,left_x_m,left_y_m,right_x_m,right_y_m,elevation_m,grade
168.5,46.912522736856651,-121.9539720374093,-2.407142857142857,-0.014285714285714285,6,6,50.933596114301508,-126.40716964061581,42.891449359411794,-117.5007744342028,0,0
169,46.540229349251149,-122.2877332853424,-2.4142857142857141,-0.014285714285714285,6,6,50.52939186490125,-126.76953899551461,42.551066833601048,-117.80592757517019,0,0
169.5,46.165561470243887,-122.61882680312375,-2.4214285714285713,-0.014285714285714285,6,6,50.122609596264795,-127.12901195767722,42.208513344222979,-118.10864164857028,0,0
170,45.788538215461699,-122.94723569829878,-2.4285714285714284,-0.014285714285714285,6,6,49.713270062501273,-127.48557018672439,41.863806368422125,-118.40890120987318,0,0
170.5,45.409178820703154,-123.27294321538284,-2.4357142857142855,-0.014285714285714285,6,6,49.301394148191996,-127.83919549098708,41.516963493214313,-118.7066909397786,0,0
171,45.027502640957124,-123.59593273671614,-2.4428571428571426,-0.014285714285714285,6,6,48.887002867324874,-128.18986982843467,41.168002414589374,-119.00199564499761,0,0
171.5,44.643529149415279,-123.9161877833115,-2.4499999999999997,-0.014285714285714285,6,6,48.470117362222304,-128.53757530759535,40.816940936608255,-119.29480025902765,0,0
172,44.257277936478602,-124.23369201569523,-2.4571428571428569,-0.014285714285714285,6,6,48.050758902462483,-128.8822941884691,40.46379697049472,-119.58508984292135,0,0
172.5,43.868768708757806,-124.54842923474069,-2.4642857142857144,-0.014285714285714285,6,6,47.628948883794187,-129.22400888343276,40.108588533721424,-119.87284958604863,0,0
173,43.478021288068057,-124.86038338249472,-2.4714285714285715,-0.014285714285714285,6,6,47.204708827045316,-129.56270195813713,39.751333749090797,-120.15806480685231,0,0
173.5,43.085055610417442,-125.16953854299705,-2.4785714285714286,-0.014285714285714285,6,6,46.778060377024651,-129.8983561323968,39.392050843810232,-120.44072095359729,0,0
174,42.689891724989991,-125.47587894309231,-2.4857142857142858,-0.014285714285714285,6,6,46.349025301417704,-130.23095428107166,39.030758148562278,-120.72080360511298,0,0
174.5,42.29254979312271,-125.77938895323466,-2.4928571428571429,-0.014285714285714285,6,6,45.917625489676084,-130.56047943494048,38.667474096569336,-120.99829847152883,0,0
175,41.893050087276954,-126.08005308828535,-2.5,-0.014285714285714285,6,6,45.483882951900696,-130.88691478156696,38.302217222653212,-121.27319139500375,0,0
175.5,41.491412990004115,-126.37785600830276,-2.5071428571428571,-0.014285714285714285,6,6,45.047819817718754,-131.21024366615728,37.935006162289476,-121.54546835044823,0,0
176,41.087658992905695,-126.6727825193249,-2.5142857142857142,-0.014285714285714285,6,6,44.609458335154756,-131.53044959240989,37.565859650656634,-121.8151154462399,0,0
176.5,40.681808695587854,-126.96481757414477,-2.5214285714285714,-0.014285714285714285,6,6,44.168820869495384,-131.84751622335719,37.194796521680324,-122.08211892493236,0,0
177,40.273882804610373,-127.25394627307806,-2.5285714285714285,-0.014285714285714285,6,6,43.725929902148408,-132.16142738219904,36.821835707072339,-122.34646516395708,0,0
177.5,39.863902132430212,-127.54015386472325,-2.5357142857142856,-0.014285714285714285,6,6,43.28080802949566,-132.47216705312809,36.446996235364765,-122.6081406763184,0,0
178,39.451887596339681,-127.82342574671428,-2.5428571428571427,-0.014285714285714285,6,6,42.833477961740222,-132.77971938214694,36.07029723093914,-122.86713211128162,0,0
178.5,39.037860217399192,-128.10374746646556,-2.5499999999999998,-0.014285714285714285,6,6,42.383962521747691,-133.0840686778769,35.691757913050694,-123.12342625505423,0,0
179,38.621841119364809,-128.38110472190931,-2.5571428571428569,-0.014285714285714285,6,6,41.932284643881793,-133.38519941235867,35.311397594847826,-123.37701003145995,0,0
179.5,38.203851527610475,-128.65548336222537,-2.5642857142857141,-0.014285714285714285,6,6,41.478467372834231,-133.68309622184469,34.929235682386718,-123.62787050260606,0,0
180,37.783912768045091,-128.92686938856298,-2.5714285714285712,-0.014285714285714285,6,6,41.022533862448959,-133.97774390758266,34.545291673641223,-123.87599486954329,0,0
180.5,37.362046266024485,-129.19524895475521,-2.5785714285714283,-0.014285714285714285,6,6,40.564507374540867,-134.26912743659136,34.159585157508104,-124.12137047291905,0,0
181,36.938273545258227,-129.46060836802528,-2.5857142857142859,-0.014285714285714285,6,6,40.104411277708934,-134.55723194242745,33.77213581280752,-124.3639847936231,0,0
181.5,36.512616226711643,-129.72293408968511,-2.592857142857143,-0.014285714285714285,6,6,39.642269046144072,-134.84204272594383,33.382963407279213,-124.60382545342638,0,0
182,36.085096027502495,-129.98221273582632,-2.6000000000000001,-0.014285714285714285,6,6,39.178104258431283,-135.12354525604002,32.992087796573706,-124.84088021561264,0,0
182.5,35.655734759793098,-130.23843107800272,-2.6071428571428572,-0.014285714285714285,6,6,38.711940596346793,-135.40172517040295,32.599528923239404,-125.07513698560248,0,0
183,35.224554329677453,-130.4915760439055,-2.6142857142857143,-0.014285714285714285,6,6,38.243801843649806,-135.67656827624026,32.2053068157051,-125.30658381157075,0,0
183.5,34.791576736063568,-130.74163471803013,-2.6214285714285714,-0.014285714285714285,6,6,37.773711884869016,-135.94806055100415,31.809441587258121,-125.53520888505612,0,0
184,34.356824069551053,-130.98859434233518,-2.6285714285714286,-0.014285714285714285,6,6,37.301694704083999,-136.21618814310676,31.411953435018106,-125.76100054156359,0,0
184.5,33.92031851130411,-131.23244231689341,-2.6357142857142857,-0.014285714285714285,6,6,36.827774383701602,-136.48093737262712,31.012862638906615,-125.98394726115968,0,0
185,33.482082331919791,-131.47316620053456,-2.6428571428571428,-0.014285714285714285,6,6,36.351975103227204,-136.74229473200896,30.612189560612382,-126.20403766906017,0,0
185.5,33.042137890291784,-131.71075371148001,-2.6499999999999999,-0.014285714285714285,6,6,35.874321138031078,-137.00024688674972,30.209954642552489,-126.4212605362103,0,0
186,32.600507632469636,-131.94519272796953,-2.657142857142857,-0.014285714285714285,6,6,35.39483685810989,-137.2547806760812,29.806178406829382,-126.63560477985786,0,0
186.5,32.157214090513541,-132.17647128887967,-2.6642857142857141,-0.014285714285714285,6,6,34.913546726843272,-137.50588311364078,29.400881454183811,-126.84705946411856,0,0
187,31.712279881344809,-132.404577594334,-2.6714285714285713,-0.014285714285714285,6,6,34.430475299745794,-137.75354138813407,28.994084462943825,-127.05561380053395,0,0
187.5,31.265727705591868,-132.62950000630522,-2.6785714285714284,-0.014285714285714285,6,6,33.945647223214024,-137.99774286398852,28.585808187969707,-127.26125714862192,0,0
188,30.817580346432123,-132.85122704920883,-2.6857142857142855,-0.014285714285714285,6,6,33.459087233269166,-138.23847508199816,28.176073459595084,-127.4639790164195,0,0
188.5,30.367860668429547,-133.06974741048873,-2.6928571428571426,-0.014285714285714285,6,6,32.970820154294934,-138.4757257599592,27.764901182564156,-127.66376906101827,0,0
189,29.916591616368112,-133.28504994119427,-2.6999999999999997,-0.014285714285714285,6,6,32.480870897771091,-138.70948279329664,27.352312334965131,-127.8606170890919,0,0
189.5,29.46379621408116,-133.49712365654918,-2.7071428571428569,-0.014285714285714285,6,6,31.989264461002403,-138.93973425568197,26.938327967159918,-128.05451305741639,0,0
190,29.009497563276675,-133.70595773651195,-2.7142857142857144,-0.014285714285714285,6,6,31.496025925843245,-139.16646839964153,26.522969200710104,-128.24544707338237,0,0
190.5,28.553718842358762,-133.91154152632782,-2.7214285714285715,-0.014285714285714285,6,6,31.001180457418084,-139.38967365715592,26.106257227299441,-128.43340939549972,0,0
191,28.096483305244892,-134.1138645370726,-2.7285714285714286,-0.014285714285714285,6,6,30.504753302837312,-139.60933864025026,25.688213307652472,-128.61839043389494,0,0
191.5,27.637814280179619,-134.31291644618753,-2.7357142857142858,-0.014285714285714285,6,6,30.006769789909299,-139.82545214157503,25.268858770449938,-128.80038075080003,0,0
192,27.177735168544302,-134.50868709800619,-2.7428571428571429,-0.014285714285714285,6,6,29.507255325848099,-140.03800313497814,24.848215011240505,-128.97937106103424,0,0
192.5,26.716269443663222,-134.70116650427246,-2.75,-0.014285714285714285,6,6,29.006235395977214,-140.24698077606723,24.426303491349231,-129.1553522324777,0,0
193,26.253440649605899,-134.8903448446502,-2.7571428571428571,-0.014285714285714285,6,6,28.503735562429263,-140.45237440276307,24.003145736782535,-129.32831528653733,0,0
193.5,25.789272399985922,-135.07621246722434,-2.7642857142857142,-0.014285714285714285,6,6,27.99978146284186,-140.65417353584357,23.578763337129985,-129.49825139860511,0,0
194,25.323788376756156,-135.25875988899321,-2.7714285714285714,-0.014285714285714285,6,6,27.494398809049539,-140.85236787947835,23.153177944462772,-129.66515189850807,0,0
194.5,24.857012329000479,-135.43797779635247,-2.7785714285714285,-0.014285714285714285,6,6,26.987613385771947,-141.04694732175412,22.726411272229011,-129.82900827095082,0,0
195,24.388968071722122,-135.61385704557017,-2.7857142857142856,-0.014285714285714285,6,6,26.479451049298305,-141.23790193519048,22.298485094145938,-129.98981215594986,0,0
195.5,23.919679484628592,-135.78638866325343,-2.7928571428571427,-0.014285714285714285,6,6,25.969937726168187,-141.42522197724659,21.869421243088997,-130.14755534926027,0,0
196,23.449170510913358,-135.95556384680606,-2.7999999999999998,-0.014285714285714285,6,6,25.45909941184879,-141.60889789081801,21.439241609977927,-130.3022298027941,0,0
196.5,22.977465156034235,-136.1213739648779,-2.8071428571428569,-0.014285714285714285,6,6,24.946962169408597,-141.78892030472457,21.007968142659873,-130.45382762503124,0,0
197,22.504587486488631,-136.283810557805,-2.8142857142857141,-0.014285714285714285,6,6,24.433552128187657,-141.96528003418828,20.575622844789606,-130.60234108142171,0,0
197.5,22.030561628585691,-136.44286533804129,-2.8214285714285712,-0.014285714285714285,6,6,23.918895482464464,-142.13796808130198,20.142227774706917,-130.7477625947806,0,0
198,21.555411767215336,-136.5985301905815,-2.8285714285714283,-0.014285714285714285,6,6,23.403018490119507,-142.30697563548847,19.707805044311165,-130.89008474567453,0,0
198.5,21.079162144614358,-136.75079717337508,-2.8357142857142854,-0.014285714285714285,6,6,22.885947471295587,-142.47229407395008,19.272376817933129,-131.02930027280007,0,0
199,20.601837059129547,-136.89965851773144,-2.842857142857143,-0.014285714285714285,6,6,22.367708807054935,-142.63391496210841,18.835965311204159,-131.16540207335447,0,0
199.5,20.123460863978107,-137.04510662871633,-2.8500000000000001,-0.014285714285714285,6,6,21.848328938033372,-142.79183005403488,18.398592789922841,-131.29838320339778,0,0
200,19.644057966004979,-137.1871340855393,-2.8571428571428572,-0.014285714285714285,6,6,21.327834363091121,-142.94603129287123,17.960281568918838,-131.42823687820737,0,0
200.5,19.163652824437694,-137.32573364193237,-2.8642857142857143,-0.014285714285714285,6,6,20.806251637960926,-143.09651081124085,17.521054010914462,-131.5549564726239,0,0
201,18.682269949638442,-137.46089822651962,-2.8714285714285714,-0.014285714285714285,6,6,20.283607373893165,-143.24326093164987,17.080932525383719,-131.67853552138936,0,0
201.5,18.199933901853566,-137.5926209431781,-2.8785714285714286,-0.014285714285714285,6,6,19.759928236298158,-143.38627416687908,16.639939567408973,-131.79896771947713,0,0
202,17.716669289960457,-137.72089507138969,-2.8857142857142857,-0.014285714285714285,6,6,19.235240943385637,-143.52554322036596,16.198097636535277,-131.91624692241342,0,0
202.5,17.232500770212031,-137.84571406658375,-2.8928571428571428,-0.014285714285714285,6,6,18.709572264801633,-143.66106098657664,15.755429275622427,-132.03036714659086,0,0
203,16.747453044978769,-137.96707156047134,-2.8999999999999999,-0.014285714285714285,6,6,18.182949020262665,-143.79282055136889,15.311957069694875,-132.14132256957379,0,0
203.5,16.261550861488367,-138.08496136136986,-2.907142857142857,-0.014285714285714285,6,6,17.655398078187371,-143.92081519234443,14.867703644789364,-132.24910753039529,0,0
204,15.774819010563148,-138.19937745451915,-2.9142857142857141,-0.014285714285714285,6,6,17.126946354325703,-144.04503837919222,14.422691666800592,-132.35371652984608,0,0
204.5,15.287282325355234,-138.31031400238825,-2.9214285714285713,-0.014285714285714285,6,6,16.597620810385681,-144.16548377402154,13.976943840324784,-132.45514423075497,0,0
205,14.798965680079538,-138.41776534497328,-2.9285714285714284,-0.014285714285714285,6,6,16.067448452657786,-144.28214523168526,13.530482907501293,-132.55338545826129,0,0
205.5,14.309893988744687,-138.5217260000862,-2.9357142857142855,-0.014285714285714285,6,6,15.536456330637089,-144.3950168000936,13.083331646852285,-132.64843520007881,0,0
206,13.820092203881904,-138.62219066363448,-2.9428571428571426,-0.014285714285714285,6,6,15.00467153564321,-144.50409272051743,12.635512872120598,-132.74028860675153,0,0
206.5,13.329585315271924,-138.71915420989177,-2.9499999999999997,-0.014285714285714285,6,6,14.472121199438089,-144.60936742788249,12.187049431105759,-132.82894099190105,0,0
207,12.838398348670006,-138.81261169175943,-2.9571428571428569,-0.014285714285714285,6,6,13.938832492841721,-144.71083555105309,11.737964204498292,-132.91438783246576,0,0
207.5,12.346556364529093,-138.90255834101885,-2.9642857142857144,-0.014285714285714285,6,6,13.404832624345872,-144.80849191310617,11.288280104712314,-132.99662476893153,0,0
208,11.854084456721335,-138.98898956857477,-2.9714285714285715,-0.014285714285714285,6,6,12.870148838726021,-144.90233153159545,10.838020074716649,-133.07564760555408,0,0
208.5,11.361007751257617,-139.07190096468943,-2.9785714285714286,-0.014285714285714285,6,6,12.334808415651127,-144.99234961880566,10.387207086864107,-133.15145231057321,0,0
209,10.867351405005751,-139.15128829920755,-2.9857142857142858,-0.014285714285714285,6,6,11.798838668291959,-145.07854158199677,9.9358641417195432,-133.22403501641833,0,0
209.5,10.373140604406927,-139.22714752177217,-2.9928571428571429,-0.014285714285714285,6,6,11.262266941927521,-145.16090302363835,9.4840142668863336,-133.29339201990598,0,0
210,9.8784005641907058,-139.2994747620312,-3,-0.014285714285714285,6,6,10.72512061254991,-145.23942974163387,9.0316805158315017,-133.35951978242852,0,0
210.5,9.3831565260885519,-139.36826632983502,-3.0071428571428571,-0.014285714285714285,6,6,10.18742708546757,-145.31411772953516,8.5788859667095334,-133.42241493013489,0,0
211,8.8874337575460025,-139.4335187154247,-3.0142857142857142,-0.014285714285714285,6,6,9.649213793907089,-145.38496317674682,8.125653721184916,-133.48207425410257,0,0
211.5,8.3912575504335081,-139.49522858961106,-3.0214285714285714,-0.014285714285714285,6,6,9.1105081976135232,-145.45196246872058,7.672006903253493,-133.53849471050154,0,0
212,7.8946532197560453,-139.55339280394446,-3.0285714285714285,-0.014285714285714285,6,6,8.5713377814494205,-145.51511218713969,7.2179686580626701,-133.59167342074923,0,0
212.5,7.3976461023615361,-139.60800839087565,-3.0357142857142856,-0.014285714285714285,6,6,8.0317300539925256,-145.57440911009357,6.7635621507305475,-133.64160767165774,0,0
213,6.9002615556481581,-139.65907256390688,-3.0428571428571427,-0.014285714285714285,6,6,7.4917125461322858,-145.62985021224176,6.3088105651640305,-133.68829491557199,0,0
213.5,6.4025249562706037,-139.70658271773428,-3.0499999999999998,-0.014285714285714285,6,6,6.951312809665227,-145.68143266496864,5.8537371028759804,-133.73173277049992,0,0
214,5.9044616988453615,-139.75053642838074,-3.0571428571428569,-0.014285714285714285,6,6,6.4105584158892492,-145.72915383652767,5.3983649818014738,-133.77191902023381,0,0
214.5,5.4060971946550733,-139.7909314533195,-3.0642857142857141,-0.014285714285714285,6,6,5.8694769541969372,-145.77301129217545,4.9427174351132095,-133.80885161446355,0,0
215,4.9074568703520507,-139.8277657315887,-3.0714285714285712,-0.014285714285714285,6,6,5.3280960306679406,-145.8130027942963,4.4868177100361608,-133.8425286688811,0,0
215.5,4.4085661666610001,-139.86103738389642,-3.0785714285714283,-0.014285714285714285,6,6,4.7864432666605143,-145.84912630251611,4.0306890666614859,-133.87294846527672,0,0
216,3.9094505370810326,-139.89074471271655,-3.0857142857142854,-0.014285714285714285,6,6,4.2445462974022643,-145.88137997380653,3.5743547767598014,-133.90010945162658,0,0
216.5,3.4101354465869878,-139.91688620237557,-3.092857142857143,-0.014285714285714285,6,6,3.7024327705801583,-145.90976216257917,3.1178381225938172,-133.92401024217196,0,0
217,2.9106463703303347,-139.93946051912957,-3.1000000000000001,-0.014285714285714285,6,6,3.1601303449300775,-145.93427142076925,2.6611623957305919,-133.94464961748989,0,0
217.5,2.4110087923392345,-139.95846651123267,-3.1071428571428572,-0.014285714285714285,6,6,2.6176666888254547,-145.95490649790975,2.2043508958530142,-133.9620265245556,0,0
218,1.9112482042184677,-139.97390320899552,-3.1142857142857143,-0.014285714285714285,6,6,2.0750694788657649,-145.97166634119515,1.7474269295711706,-133.9761400767959,0,0
218.5,1.4113901038488144,-139.98576982483482,-3.1214285714285714,-0.014285714285714285,6,6,1.5323663984644269,-145.98455009553496,1.2904138092332018,-133.98698955413468,0,0
219,0.9114599940861482,-139.99406575331355,-3.1285714285714286,-0.014285714285714285,6,6,0.98958513643638946,-145.99355710359757,0.83333485173590693,-133.99457440302953,0,0
219.5,0.41148338146027608,-139.9987905711719,-3.1357142857142857,-0.014285714285714285,6,6,0.44675338558544259,-145.99868690584378,0.37621337733510957,-133.99889423650001,0,0
220,-0.088514225126410301,-139.99994403734871,-3.1428571428571428,-0.014285714285714285,6,6,-0.096101158708674042,-145.99993924055002,-0.08092729154414656,-133.9999488341474,0,0
220.5,-0.58850731570040327,-139.99752609299395,-3.1499999999999999,-0.014285714285714285,6,6,-0.63895079990329495,-145.997314043822,-0.53806383149751158,-133.9977381421659,0,0
221,-1.0884703805186029,-139.99153686147156,-3.157142857142857,-0.014285714285714285,6,6,-1.1817678417059116,-145.99081144959769,-0.99517291933129404,-133.99226227334543,0,0
221.5,-1.5883779113698295,-139.98197664835334,-3.1642857142857141,-0.014285714285714285,6,6,-1.7245245894872434,-145.98043178964076,-1.4522312332524157,-133.98352150706592,0,0
222,-2.0882044028762561,-139.96884594140315,-3.1714285714285713,-0.014285714285714285,6,6,-2.2671933516942211,-145.96617559352342,-1.9092154540582913,-133.97151628928287,0,0
222.5,-2.5879243537946994,-139.95214541055219,-3.1785714285714284,-0.014285714285714285,6,6,-2.8097464412628166,-145.94804358859952,-2.3661022663265823,-133.95624723250486,0,0
223,-3.0875122683176977,-139.93187590786471,-3.1857142857142855,-0.014285714285714285,6,6,-3.3521561770306429,-145.9260366999674,-2.8228683596047524,-133.93771511576202,0,0
223.5,-3.5869426573743093,-139.90803846749463,-3.1928571428571426,-0.014285714285714285,6,6,-3.89439488514925,-145.90015605042274,-3.2794904295993685,-133.91592088456653,0,0
224,-4.0861900399305746,-139.88063430563273,-3.1999999999999997,-0.014285714285714285,6,6,-4.4364349004960522,-145.87040296040124,-3.7359451793650966,-133.89086565086421,0,0
224.5,-4.5852289442895602,-139.84966482044456,-3.2071428571428569,-0.014285714285714285,6,6,-4.9782485680858084,-145.83677894791123,-4.192209320493312,-133.86255069297789,0,0
225,-5.0840339093909268,-139.8151315919992,-3.214285714285714,-0.014285714285714285,6,6,-5.5198082444815775,-145.79928572845628,-4.6482595743002761,-133.83097745554213,0,0
225.5,-5.5825794861099967,-139.77703638218856,-3.2214285714285715,-0.014285714285714285,6,6,-6.0610862992051393,-145.75792521494756,-5.104072673014854,-133.79614754942955,0,0
226,-6.0808402385560409,-139.73538113463752,-3.2285714285714286,-0.014285714285714285,6,6,-6.602055116146559,-145.71269951760644,-5.5596253609655228,-133.7580627516686,0,0
226.5,-6.5787907453702132,-139.69016797460478,-3.2357142857142858,-0.014285714285714285,6,6,-7.1426870949733745,-145.66361094385661,-6.014894395767052,-133.71672500535294,0,0
227,-7.0764056010224285,-139.64139920887445,-3.2428571428571429,-0.014285714285714285,6,6,-7.682954652538637,-145.61066199820655,-6.4698565495062201,-133.67213641954234,0,0
227.5,-7.5736594171075859,-139.58907732563824,-3.25,-0.014285714285714285,6,6,-8.2228302242882361,-145.55385538212153,-6.9244886099269358,-133.62429926915496,0,0
228,-8.0705268236408969,-139.53320499436865,-3.2571428571428571,-0.014285714285714285,6,6,-8.7622862656672602,-145.49319399388597,-7.3787673816145345,-133.57321599485132,0,0
228.5,-8.5669824703522544,-139.4737850656827,-3.2642857142857142,-0.014285714285714285,6,6,-9.3012952535253053,-145.42868092845552,-7.8326696871792043,-133.51888920290989,0,0
229,-9.0630010279796256,-139.41082057119655,-3.2714285714285714,-0.014285714285714285,6,6,-9.8398296875207372,-145.3603194772991,-8.286172368438514,-133.461321665094,0,0
229.5,-9.5585571895613395,-139.3443147233707,-3.2785714285714285,-0.014285714285714285,6,6,-10.37786209152374,-145.28811312823103,-8.7392522875989389,-133.40051631851037,0,0
230,-10.053625671727263,-139.27427091534625,-3.2857142857142856,-0.014285714285714285,6,6,-10.915365015018171,-145.21206556523308,-9.1918863284363539,-133.33647626545942,0,0
230.5,-10.548181215988755,-139.20069272077168,-3.2928571428571427,-0.014285714285714285,6,6,-11.452311034502078,-145.13218066826639,-9.6440513974754332,-133.26920477327698,0,0
231,-11.042198590027375,-139.12358389362055,-3.2999999999999998,-0.014285714285714285,6,6,-11.988672754886865,-145.04846251307373,-10.095724425167885,-133.19870527416737,0,0
231.5,-11.53565258898222,-139.04294836799997,-3.3071428571428569,-0.014285714285714285,6,6,-12.524422810894983,-144.96091537097141,-10.546882367069458,-133.12498136502853,0,0
232,-12.028518036735894,-138.95879025794986,-3.3142857142857141,-0.014285714285714285,6,6,-13.059533868456114,-144.86954370863128,-10.997502205015675,-133.04803680726843,0,0
232.5,-12.520769787198999,-138.8711138572331,-3.3214285714285712,-0.014285714285714285,6,6,-13.593978626101769,-144.77435218785308,-11.447560948296228,-132.96787552661311,0,0
233,-13.012382725593087,-138.77992363911642,-3.3285714285714283,-0.014285714285714285,6,6,-14.127729816358208,-144.6753456653264,-11.897035634827965,-132.88450161290643,0,0
233.5,-13.503331769732027,-138.68522425614219,-3.3357142857142854,-0.014285714285714285,6,6,-14.66076020713763,-144.57252919238294,-12.345903332326424,-132.79791931990144,0,0
234,-13.993591871301726,-138.58702053989106,-3.342857142857143,-0.014285714285714285,6,6,-15.193042603127589,-144.46590801473886,-12.794141139475864,-132.70813306504326,0,0
234.5,-14.483138017137984,-138.48531750073539,-3.3500000000000001,-0.014285714285714285,6,6,-15.724549847178382,-144.35548757222699,-13.241726187097585,-132.61514742924379,0,0
235,-14.97194523050285,-138.38012032758368,-3.3571428571428572,-0.014285714285714285,6,6,-16.255254821688808,-144.24127349851943,-13.688635639316892,-132.51896715664793,0,0
235.5,-15.459988572358819,-138.27143438761584,-3.3642857142857143,-0.014285714285714285,6,6,-16.785130449989573,-144.12327162084006,-14.134846694728063,-132.41959715439162,0,0
236,-15.947243142641257,-138.1592652260093,-3.3714285714285714,-0.014285714285714285,6,6,-17.314149697724794,-144.00148795966723,-14.580336587557721,-132.31704249235136,0,0
236.5,-16.433684081528803,-138.04361856565617,-3.3785714285714286,-0.014285714285714285,6,6,-17.842285574231273,-143.87592872842671,-15.025082588826335,-132.21130840288563,0,0
237,-16.919286570711733,-137.92450030687112,-3.3857142857142857,-0.014285714285714285,6,6,-18.369511133915598,-143.74660033317437,-15.469062007507871,-132.10240028056788,0,0
237.5,-17.404025834658178,-137.80191652709053,-3.3928571428571428,-0.014285714285714285,6,6,-18.895799477628877,-143.6135093722697,-15.912252191687477,-131.99032368191135,0,0
238,-17.887877141878185,-137.67587348056227,-3.3999999999999999,-0.014285714285714285,6,6,-19.421123754039172,-143.47666263603904,-16.354630529717198,-131.87508432508551,0,0
238.5,-18.370815806185536,-137.54637759802671,-3.407142857142857,-0.014285714285714285,6,6,-19.945457161001439,-143.336067106429,-16.796174451369634,-131.75668808962442,0,0
239,-18.852817187957221,-137.41343548638849,-3.4142857142857141,-0.014285714285714285,6,6,-20.468772946924982,-143.19172995665036,-17.23686142898946,-131.63514101612662,0,0
239.5,-19.333856695390562,-137.27705392837964,-3.4214285714285713,-0.014285714285714285,6,6,-20.991044412138326,-143.04365855081218,-17.676668978642798,-131.51044930594711,0,0
240,-19.813909785757893,-137.13723988221327,-3.4285714285714284,-0.014285714285714285,6,6,-21.512244910251425,-142.89186044354582,-18.115574661264361,-131.38261932088071,0,0
240.5,-20.292951966658737,-136.99400048122877,-3.4357142857142855,-0.014285714285714285,6,6,-22.032347849515201,-142.7363433796198,-18.553556083802274,-131.25165758283774,0,0
241,-20.770958797269419,-136.84734303352778,-3.4428571428571426,-0.014285714285714285,6,6,-22.551326694178226,-142.57711529354444,-18.990590900360612,-131.11757077351112,0,0
241.5,-21.247905889590022,-136.69727502160134,-3.4499999999999997,-0.014285714285714285,6,6,-23.069154965840596,-142.41418430916718,-19.426656813339449,-130.9803657340355,0,0
242,-21.72376890968869,-136.5438041019481,-3.4571428571428569,-0.014285714285714285,6,6,-23.585806244804864,-142.24755873925793,-19.861731574572516,-130.84004946463827,0,0
242.5,-22.198523578943124,-136.38693810468371,-3.464285714285714,-0.014285714285714285,6,6,-24.101254171423964,-142.07724708508516,-20.295792986462285,-130.69662912428225,0,0
243,-22.672145675279346,-136.22668503314137,-3.4714285714285715,-0.014285714285714285,6,6,-24.615472447446148,-141.90325803598205,-20.728818903112543,-130.55011203030068,0,0
243.5,-23.144611034407358,-136.06305306346349,-3.4785714285714286,-0.014285714285714285,6,6,-25.128434837356561,-141.72560046890322,-21.160787231458155,-130.40050565802375,0,0
244,-23.615895551054212,-135.89605054418436,-3.4857142857142858,-0.014285714285714285,6,6,-25.640115169716001,-141.54428344797159,-21.591675932392423,-130.24781764039713,0,0
244.5,-24.085975180193749,-135.7256859958045,-3.4928571428571429,-0.014285714285714285,6,6,-26.15048733849607,-141.35931622401631,-22.021463021891428,-130.09205576759268,0,0
245,-24.554825938273389,-135.55196811035574,-3.5,-0.014285714285714285,6,6,-26.659525304411108,-141.17070823410052,-22.45012657213567,-129.93322798661097,0,0
245.5,-25.02242390443779,-135.37490575095785,-3.5071428571428571,-0.014285714285714285,6,6,-27.167203096246745,-140.97846910103996,-22.877644712628836,-129.77134240087574,0,0
246,-25.488745221749294,-135.19450795136621,-3.5142857142857142,-0.014285714285714285,6,6,-27.673494812184948,-140.78260863291189,-23.30399563131364,-129.60640726982052,0,0
246.5,-25.953766098405112,-135.0107839155111,-3.5214285714285714,-0.014285714285714285,6,6,-28.178374621125549,-140.58313682255491,-23.729157575684674,-129.43843100846729,0,0
247,-26.417462808951189,-134.82374301702797,-3.5285714285714285,-0.014285714285714285,6,6,-28.681816764004147,-140.38006384705892,-24.153108853898232,-129.26742218699701,0,0
247.5,-26.879811695492673,-134.63339479877919,-3.5357142857142856,-0.014285714285714285,6,6,-29.183795555106332,-140.17340006724598,-24.575827835879014,-129.09338953031241,0,0
248,-27.340789168900958,-134.43974897236728,-3.5428571428571427,-0.014285714285714285,6,6,-29.684285383378182,-139.96315602714162,-24.997292954423735,-128.91634191759294,0,0
248.5,-27.800371710017188,-134.24281541763932,-3.5499999999999998,-0.014285714285714285,6,6,-30.183260713732949,-139.74934245343698,-25.417482706301428,-128.73628838184166,0,0
249,-28.258535870852224,-134.04260418218297,-3.5571428571428569,-0.014285714285714285,6,6,-30.680696088353844,-139.53197025494151,-25.836375653350604,-128.55323810942443,0,0
249.5,-28.715258275782965,-133.83912548081372,-3.5642857142857141,-0.014285714285714285,6,6,-31.176566127992935,-139.31105052202633,-26.253950423572995,-128.36720043960111,0,0
250,-29.170515622744961,-133.6323896950538,-3.5714285714285712,-0.014285714285714285,6,6,-31.670845533265958,-139.08659452605841,-26.670185712223965,-128.1781848640492,0,0
250.5,-29.624284684421319,-133.42240737260263,-3.5785714285714283,-0.014285714285714285,6,6,-32.163509085943147,-138.85861371882572,-27.085060282899491,-127.98620102637955,0,0
251,-30.076542309427722,-133.20918922679837,-3.5857142857142854,-0.014285714285714285,6,6,-32.654531650235811,-138.62711973195252,-27.498552968619631,-127.79125872164423,0,0
